회계연도,부처명,회계명,분야명,분야코드,부문명,부문코드,프로그램명,단위사업명,세부사업명,예산구분,예산액
2025,교육부,R&D 특별회계,R&D,180,기초·원천연구,181,기초연구 지원,기초과학 지원,개인 기초연구,기금,1199858
2025,교육부,일반회계,R&D,180,기초·원천연구,181,기초연구 지원,기초과학 지원,집단 기초연구,예산,1097609
2025,교육부,일반회계,R&D,180,기초·원천연구,181,기초연구 지원,기초과학 지원,IBS 연구,예산,811583
2025,교육부,R&D 특별회계,R&D,180,기초·원천연구,181,기초연구 지원,원천기술 연구,원천기술 확보,기금,1829374
2025,교육부,일반회계,R&D,180,기초·원천연구,181,기초연구 지원,원천기술 연구,선도연구 지원,예산,1279676
2025,과학기술정보통신부,R&D 특별회계,R&D,180,기초·원천연구,181,글로벌 연구 협력,국제 공동연구,글로벌연구실,기금,914003
2025,과학기술정보통신부,일반회계,R&D,180,기초·원천연구,181,글로벌 연구 협력,국제 공동연구,해외우수연구기관 유치,예산,1573237
2025,과학기술정보통신부,R&D 특별회계,R&D,180,기초·원천연구,181,글로벌 연구 협력,연구자 해외 파견,박사후연구원 지원,기금,1114106
2025,과학기술정보통신부,일반회계,R&D,180,기초·원천연구,181,글로벌 연구 협력,연구자 해외 파견,해외연수,예산,544054
2025,산업통상자원부,R&D 특별회계,R&D,180,응용·개발연구,182,산업기술 개발,반도체·디스플레이,반도체 공정 개발,기금,701062
2025,산업통상자원부,일반회계,R&D,180,응용·개발연구,182,산업기술 개발,반도체·디스플레이,OLED 기술,예산,765740
2025,산업통상자원부,일반회계,R&D,180,응용·개발연구,182,산업기술 개발,반도체·디스플레이,차세대 메모리,예산,1020438
2025,산업통상자원부,R&D 특별회계,R&D,180,응용·개발연구,182,산업기술 개발,배터리·이차전지,전고체 배터리,기금,1409494
2025,산업통상자원부,일반회계,R&D,180,응용·개발연구,182,산업기술 개발,배터리·이차전지,배터리 재활용,예산,722426
2025,산업통상자원부,R&D 특별회계,R&D,180,응용·개발연구,182,산업기술 개발,AI·소프트웨어,AI 핵심기술,기금,542260
2025,산업통상자원부,일반회계,R&D,180,응용·개발연구,182,산업기술 개발,AI·소프트웨어,클라우드 인프라,예산,1034212
2025,산업통상자원부,일반회계,R&D,180,응용·개발연구,182,산업기술 개발,AI·소프트웨어,빅데이터 분석,예산,910768
2025,국방부,R&D 특별회계,R&D,180,응용·개발연구,182,바이오·헬스 R&D,신약 개발,항암제 개발,기금,794950
2025,국방부,일반회계,R&D,180,응용·개발연구,182,바이오·헬스 R&D,신약 개발,희귀질환 치료제,예산,1573850
2025,국방부,R&D 특별회계,R&D,180,응용·개발연구,182,바이오·헬스 R&D,의료기기 혁신,디지털 치료기기,기금,1369363
2025,국방부,일반회계,R&D,180,응용·개발연구,182,바이오·헬스 R&D,의료기기 혁신,AI 진단기기,예산,999437
2025,교육부,R&D 특별회계,R&D,180,국방 R&D,183,핵심기술 연구,무기체계 개발,지능형 무기체계,기금,911138
2025,교육부,일반회계,R&D,180,국방 R&D,183,핵심기술 연구,무기체계 개발,극초음속 기술,예산,730468
2025,교육부,일반회계,R&D,180,국방 R&D,183,핵심기술 연구,무기체계 개발,드론봇 전투체계,예산,579144
2025,교육부,R&D 특별회계,R&D,180,국방 R&D,183,핵심기술 연구,국방 사이버보안,사이버방어 기술,기금,681092
2025,교육부,일반회계,R&D,180,국방 R&D,183,핵심기술 연구,국방 사이버보안,보안 AI,예산,799408
2025,과학기술정보통신부,R&D 특별회계,R&D,180,국방 R&D,183,민군협력 기술,민군 겸용기술,항공우주 기술,기금,1234787
2025,과학기술정보통신부,일반회계,R&D,180,국방 R&D,183,민군협력 기술,민군 겸용기술,해양기술,예산,985963
2025,과학기술정보통신부,R&D 특별회계,R&D,180,국방 R&D,183,민군협력 기술,방산 수출 지원,방산수출 기술협력,기금,901217
2025,과학기술정보통신부,일반회계,R&D,180,국방 R&D,183,민군협력 기술,방산 수출 지원,해외 방산 마케팅,예산,579283
