회계연도,부처명,회계명,분야명,분야코드,부문명,부문코드,프로그램명,단위사업명,세부사업명,예산구분,예산액
2026,국토교통부,일반회계,국토·지역개발,170,지역개발,172,농어촌 지역 개발,섬 지역 지원,낙도 생활 지원,예산,134819
2026,교육부,R&D 특별회계,R&D,180,기초·원천연구,181,기초연구 지원,기초과학 지원,개인 기초연구,기금,1090242
2026,교육부,일반회계,R&D,180,기초·원천연구,181,기초연구 지원,기초과학 지원,집단 기초연구,예산,1367435
2026,교육부,일반회계,R&D,180,기초·원천연구,181,기초연구 지원,기초과학 지원,IBS 연구,예산,1249873
2026,교육부,R&D 특별회계,R&D,180,기초·원천연구,181,기초연구 지원,원천기술 연구,원천기술 확보,기금,1129235
2026,교육부,일반회계,R&D,180,기초·원천연구,181,기초연구 지원,원천기술 연구,선도연구 지원,예산,2578315
2026,과학기술정보통신부,R&D 특별회계,R&D,180,기초·원천연구,181,글로벌 연구 협력,국제 공동연구,글로벌연구실,기금,1033669
2026,과학기술정보통신부,일반회계,R&D,180,기초·원천연구,181,글로벌 연구 협력,국제 공동연구,해외우수연구기관 유치,예산,1932371
2026,과학기술정보통신부,R&D 특별회계,R&D,180,기초·원천연구,181,글로벌 연구 협력,연구자 해외 파견,박사후연구원 지원,기금,773563
2026,과학기술정보통신부,일반회계,R&D,180,기초·원천연구,181,글로벌 연구 협력,연구자 해외 파견,해외연수,예산,1203797
2026,산업통상자원부,R&D 특별회계,R&D,180,응용·개발연구,182,산업기술 개발,반도체·디스플레이,반도체 공정 개발,기금,1333956
2026,산업통상자원부,일반회계,R&D,180,응용·개발연구,182,산업기술 개발,반도체·디스플레이,OLED 기술,예산,720554
2026,산업통상자원부,일반회계,R&D,180,응용·개발연구,182,산업기술 개발,반도체·디스플레이,차세대 메모리,예산,911530
2026,산업통상자원부,R&D 특별회계,R&D,180,응용·개발연구,182,산업기술 개발,배터리·이차전지,전고체 배터리,기금,1284251
2026,산업통상자원부,일반회계,R&D,180,응용·개발연구,182,산업기술 개발,배터리·이차전지,배터리 재활용,예산,1258069
2026,산업통상자원부,R&D 특별회계,R&D,180,응용·개발연구,182,산업기술 개발,AI·소프트웨어,AI 핵심기술,기금,1302693
2026,산업통상자원부,일반회계,R&D,180,응용·개발연구,182,산업기술 개발,AI·소프트웨어,클라우드 인프라,예산,711804
2026,산업통상자원부,일반회계,R&D,180,응용·개발연구,182,산업기술 개발,AI·소프트웨어,빅데이터 분석,예산,951543
2026,국방부,R&D 특별회계,R&D,180,응용·개발연구,182,바이오·헬스 R&D,신약 개발,항암제 개발,기금,1878125
2026,국방부,일반회계,R&D,180,응용·개발연구,182,바이오·헬스 R&D,신약 개발,희귀질환 치료제,예산,946675
2026,국방부,R&D 특별회계,R&D,180,응용·개발연구,182,바이오·헬스 R&D,의료기기 혁신,디지털 치료기기,기금,1226571
2026,국방부,일반회계,R&D,180,응용·개발연구,182,바이오·헬스 R&D,의료기기 혁신,AI 진단기기,예산,1598229
2026,교육부,R&D 특별회계,R&D,180,국방 R&D,183,핵심기술 연구,무기체계 개발,지능형 무기체계,기금,776437
2026,교육부,일반회계,R&D,180,국방 R&D,183,핵심기술 연구,무기체계 개발,극초음속 기술,예산,941498
2026,교육부,일반회계,R&D,180,국방 R&D,183,핵심기술 연구,무기체계 개발,드론봇 전투체계,예산,930315
2026,교육부,R&D 특별회계,R&D,180,국방 R&D,183,핵심기술 연구,국방 사이버보안,사이버방어 기술,기금,859238
2026,교육부,일반회계,R&D,180,국방 R&D,183,핵심기술 연구,국방 사이버보안,보안 AI,예산,906262
2026,과학기술정보통신부,R&D 특별회계,R&D,180,국방 R&D,183,민군협력 기술,민군 겸용기술,항공우주 기술,기금,1804859
2026,과학기술정보통신부,일반회계,R&D,180,국방 R&D,183,민군협력 기술,민군 겸용기술,해양기술,예산,843391
2026,과학기술정보통신부,R&D 특별회계,R&D,180,국방 R&D,183,민군협력 기술,방산 수출 지원,방산수출 기술협력,기금,1031567
2026,과학기술정보통신부,일반회계,R&D,180,국방 R&D,183,민군협력 기술,방산 수출 지원,해외 방산 마케팅,예산,733933
